lsoa_code,borough,major_category,minor_category,value,year,month,crime_occurred
E01000083,Barking and Dagenham,Burglary,Burglary in a Dwelling,2,2013,Apr,Yes
E01004007,Southwark,Violence Against the Person,Wounding/GBH,0,2013,Oct,No
E01004421,Waltham Forest,Criminal Damage,Other Criminal Damage,0,2016,Sep,No
E01003750,Redbridge,Robbery,Personal Property,0,2013,Apr,No
E01003045,Lambeth,Drugs,Other Drugs,0,2013,Jun,No
E01000876,Camden,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2014,Apr,No
E01002053,Haringey,Violence Against the Person,Other violence,0,2014,Jun,No
E01002848,Kensington and Chelsea,Theft and Handling,Handling Stolen Goods,0,2014,Jul,No
E01002418,Hillingdon,Violence Against the Person,Harassment,0,2015,Jun,No
E01002738,Islington,Robbery,Personal Property,0,2015,Nov,No
E01002057,Haringey,Other Notifiable Offences,Other Notifiable,0,2013,Jan,No
E01003259,Lewisham,Drugs,Other Drugs,0,2015,Mar,No
E01002719,Islington,Violence Against the Person,Assault with Injury,0,2013,May,No
E01002498,Hillingdon,Criminal Damage,Other Criminal Damage,0,2013,Oct,No
E01002798,Islington,Criminal Damage,Other Criminal Damage,0,2013,Feb,No
E01000164,Barnet,Criminal Damage,Criminal Damage To Motor Vehicle,0,2014,Nov,No
E01002469,Hillingdon,Violence Against the Person,Assault with Injury,0,2014,Jan,No
E01004711,Westminster,Theft and Handling,Motor Vehicle Interference & Tampering,1,2016,Jun,Yes
E01002987,Kingston upon Thames,Violence Against the Person,Other violence,0,2016,Jan,No
E01004680,Westminster,Criminal Damage,Other Criminal Damage,0,2015,Jun,No
E01000219,Barnet,Sexual Offences,Other Sexual,0,2014,Apr,No
E01003522,Newham,Burglary,Burglary in Other Buildings,0,2015,Sep,No
E01002513,Hillingdon,Theft and Handling,Other Theft,1,2014,Sep,Yes
E01004715,Westminster,Fraud or Forgery,Other Fraud & Forgery,0,2013,Jun,No
E01004147,Sutton,Violence Against the Person,Wounding/GBH,0,2013,Apr,No
E01000934,Camden,Robbery,Business Property,0,2015,Apr,No
E01004626,Wandsworth,Robbery,Personal Property,0,2013,Jun,No
E01003496,Newham,Other Notifiable Offences,Other Notifiable,0,2014,Aug,No
E01003299,Lewisham,Criminal Damage,Criminal Damage To Dwelling,0,2014,Aug,No
E01000194,Barnet,Burglary,Burglary in a Dwelling,1,2015,Nov,Yes
E01003890,Richmond upon Thames,Robbery,Personal Property,0,2016,Jun,No
E01004571,Wandsworth,Theft and Handling,Theft/Taking of Pedal Cycle,0,2014,Jun,No
E01001112,Croydon,Violence Against the Person,Assault with Injury,3,2015,Jun,Yes
E01003031,Lambeth,Drugs,Possession Of Drugs,0,2013,Jul,No
E01033729,Greenwich,Theft and Handling,Other Theft Person,0,2014,May,No
E01001863,Hammersmith and Fulham,Theft and Handling,Other Theft Person,0,2015,Jul,No
E01004050,Southwark,Criminal Damage,Criminal Damage To Other Building,0,2016,Apr,No
E01004488,Wandsworth,Theft and Handling,Motor Vehicle Interference & Tampering,0,2015,Mar,No
E01000961,Camden,Criminal Damage,Criminal Damage To Motor Vehicle,2,2015,Sep,Yes
E01000561,Brent,Violence Against the Person,Assault with Injury,1,2016,Jan,Yes
E01001816,Hackney,Violence Against the Person,Other violence,0,2013,May,No
E01001345,Ealing,Criminal Damage,Criminal Damage To Motor Vehicle,0,2016,May,No
E01000439,Bexley,Criminal Damage,Criminal Damage To Dwelling,1,2016,May,Yes
E01002432,Hillingdon,Violence Against the Person,Common Assault,0,2014,Jun,No
E01001508,Enfield,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2015,Jun,No
E01000983,Croydon,Burglary,Burglary in a Dwelling,0,2016,Apr,No
E01003001,Kingston upon Thames,Burglary,Burglary in Other Buildings,0,2015,Mar,No
E01002659,Hounslow,Violence Against the Person,Common Assault,2,2015,Oct,Yes
E01004037,Southwark,Robbery,Business Property,1,2015,Nov,Yes
E01000666,Bromley,Theft and Handling,Theft From Motor Vehicle,1,2014,Jun,Yes
E01000841,Bromley,Theft and Handling,Theft From Shops,0,2016,Jan,No
E01002259,Havering,Theft and Handling,Other Theft Person,0,2016,Dec,No
E01000531,Brent,Theft and Handling,Handling Stolen Goods,0,2015,Aug,No
E01004087,Sutton,Violence Against the Person,Offensive Weapon,0,2013,Nov,No
E01002033,Haringey,Drugs,Possession Of Drugs,0,2013,Jun,No
E01004489,Wandsworth,Robbery,Personal Property,0,2013,Aug,No
E01033604,Westminster,Violence Against the Person,Assault with Injury,1,2014,Jun,Yes
E01004540,Wandsworth,Theft and Handling,Theft/Taking of Pedal Cycle,0,2014,Jan,No
E01001803,Hackney,Theft and Handling,Other Theft,0,2014,Dec,No
E01003506,Newham,Theft and Handling,Motor Vehicle Interference & Tampering,0,2015,Sep,No
E01000832,Bromley,Robbery,Personal Property,0,2015,Jul,No
E01000868,Camden,Theft and Handling,Other Theft Person,0,2013,Aug,No
E01004574,Wandsworth,Drugs,Possession Of Drugs,0,2014,Jan,No
E01001024,Croydon,Drugs,Drug Trafficking,0,2015,Dec,No
E01003410,Merton,Theft and Handling,Motor Vehicle Interference & Tampering,0,2013,Jul,No
E01000711,Bromley,Burglary,Burglary in Other Buildings,0,2013,Jan,No
E01000898,Camden,Criminal Damage,Criminal Damage To Other Building,0,2013,Nov,No
E01004313,Tower Hamlets,Violence Against the Person,Common Assault,2,2016,Dec,Yes
E01002042,Haringey,Theft and Handling,Other Theft Person,0,2013,Dec,No
E01000479,Brent,Violence Against the Person,Offensive Weapon,0,2015,May,No
E01000788,Bromley,Robbery,Personal Property,0,2016,Dec,No
E01001154,Croydon,Burglary,Burglary in Other Buildings,0,2016,Apr,No
E01003320,Lewisham,Theft and Handling,Handling Stolen Goods,0,2014,Mar,No
E01002928,Kingston upon Thames,Burglary,Burglary in Other Buildings,0,2015,Feb,No
E01001768,Hackney,Burglary,Burglary in a Dwelling,3,2015,Jul,Yes
E01003271,Lewisham,Violence Against the Person,Offensive Weapon,0,2015,Sep,No
E01032579,Lewisham,Criminal Damage,Criminal Damage To Dwelling,0,2014,Sep,No
E01000806,Bromley,Criminal Damage,Criminal Damage To Motor Vehicle,0,2015,Jun,No
E01002301,Havering,Other Notifiable Offences,Other Notifiable,0,2014,May,No
E01002851,Kensington and Chelsea,Other Notifiable Offences,Going Equipped,0,2013,Apr,No
E01004687,Westminster,Theft and Handling,Other Theft Person,0,2014,Nov,No
E01000642,Brent,Drugs,Drug Trafficking,0,2014,Dec,No
E01032784,Tower Hamlets,Theft and Handling,Theft From Shops,0,2015,Mar,No
E01002666,Hounslow,Other Notifiable Offences,Other Notifiable,0,2015,Aug,No
E01002227,Harrow,Violence Against the Person,Other violence,0,2013,Apr,No
E01003435,Merton,Violence Against the Person,Offensive Weapon,0,2013,Jan,No
E01002011,Haringey,Theft and Handling,Theft From Motor Vehicle,3,2013,Jun,Yes
E01002428,Hillingdon,Drugs,Drug Trafficking,0,2015,Mar,No
E01004388,Waltham Forest,Criminal Damage,Criminal Damage To Motor Vehicle,1,2013,Sep,Yes
E01033133,Wandsworth,Burglary,Burglary in Other Buildings,1,2016,Mar,Yes
E01002237,Harrow,Theft and Handling,Theft From Shops,0,2014,Nov,No
E01000356,Bexley,Criminal Damage,Criminal Damage To Dwelling,0,2014,May,No
E01001591,Greenwich,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2015,May,No
E01000398,Bexley,Theft and Handling,Theft From Motor Vehicle,1,2015,Oct,Yes
E01004666,Westminster,Criminal Damage,Other Criminal Damage,0,2013,Jun,No
E01004497,Wandsworth,Theft and Handling,Theft/Taking Of Motor Vehicle,1,2013,Apr,Yes
E01000782,Bromley,Robbery,Business Property,0,2013,Jan,No
E01002738,Islington,Violence Against the Person,Assault with Injury,1,2015,Apr,Yes
E01004443,Waltham Forest,Violence Against the Person,Common Assault,1,2014,Apr,Yes
E01003963,Southwark,Theft and Handling,Other Theft,2,2013,Oct,Yes
E01002976,Kingston upon Thames,Violence Against the Person,Assault with Injury,0,2014,Sep,No
E01004645,Wandsworth,Other Notifiable Offences,Other Notifiable,1,2014,Jun,Yes
E01000427,Bexley,Burglary,Burglary in a Dwelling,0,2014,Dec,No
E01002320,Havering,Other Notifiable Offences,Other Notifiable,0,2014,Aug,No
E01003650,Redbridge,Theft and Handling,Other Theft Person,0,2016,Jan,No
E01000877,Camden,Violence Against the Person,Wounding/GBH,0,2016,Sep,No
E01000480,Brent,Robbery,Business Property,0,2016,Sep,No
E01004229,Tower Hamlets,Robbery,Personal Property,1,2013,Sep,Yes
E01001633,Greenwich,Criminal Damage,Criminal Damage To Dwelling,0,2015,Apr,No
E01004743,Westminster,Burglary,Burglary in a Dwelling,0,2013,Mar,No
E01003086,Lambeth,Criminal Damage,Other Criminal Damage,2,2015,Feb,Yes
E01003943,Southwark,Criminal Damage,Other Criminal Damage,0,2014,May,No
E01004090,Sutton,Criminal Damage,Criminal Damage To Other Building,0,2014,Nov,No
E01001959,Hammersmith and Fulham,Violence Against the Person,Common Assault,2,2016,Apr,Yes
E01004342,Waltham Forest,Robbery,Business Property,0,2016,Aug,No
E01001784,Hackney,Theft and Handling,Other Theft,0,2013,Jan,No
E01004089,Sutton,Burglary,Burglary in Other Buildings,0,2014,May,No
E01001133,Croydon,Drugs,Drug Trafficking,0,2016,Mar,No
E01001244,Ealing,Other Notifiable Offences,Going Equipped,0,2016,Feb,No
E01004573,Wandsworth,Criminal Damage,Criminal Damage To Other Building,0,2013,Nov,No
E01003055,Lambeth,Criminal Damage,Criminal Damage To Other Building,0,2013,Sep,No
E01001226,Ealing,Violence Against the Person,Offensive Weapon,1,2015,Apr,Yes
E01001333,Ealing,Theft and Handling,Other Theft Person,0,2013,Mar,No
E01001903,Hammersmith and Fulham,Theft and Handling,Theft From Shops,0,2013,May,No
E01004439,Waltham Forest,Criminal Damage,Other Criminal Damage,0,2016,Feb,No
E01002504,Hillingdon,Criminal Damage,Criminal Damage To Motor Vehicle,0,2016,Dec,No
E01003708,Redbridge,Criminal Damage,Criminal Damage To Other Building,0,2015,Jul,No
E01000891,Camden,Violence Against the Person,Wounding/GBH,0,2013,May,No
E01001320,Ealing,Violence Against the Person,Harassment,0,2013,Dec,No
E01002387,Havering,Theft and Handling,Theft From Motor Vehicle,0,2014,Feb,No
E01002492,Hillingdon,Violence Against the Person,Wounding/GBH,1,2015,Mar,Yes
E01003381,Merton,Criminal Damage,Criminal Damage To Other Building,0,2013,Feb,No
E01002828,Kensington and Chelsea,Violence Against the Person,Common Assault,0,2016,Dec,No
E01033207,Lambeth,Theft and Handling,Theft/Taking Of Motor Vehicle,1,2013,Nov,Yes
E01002736,Islington,Criminal Damage,Criminal Damage To Dwelling,1,2015,Mar,Yes
E01003024,Lambeth,Theft and Handling,Theft/Taking Of Motor Vehicle,2,2016,Nov,Yes
E01002697,Islington,Criminal Damage,Other Criminal Damage,0,2014,Oct,No
E01003188,Lambeth,Theft and Handling,Other Theft Person,0,2014,Jun,No
E01001487,Enfield,Violence Against the Person,Murder,0,2013,Oct,No
E01003722,Redbridge,Theft and Handling,Other Theft,0,2016,Feb,No
E01002965,Kingston upon Thames,Theft and Handling,Handling Stolen Goods,0,2013,Jul,No
E01002492,Hillingdon,Theft and Handling,Handling Stolen Goods,0,2014,Feb,No
E01003992,Southwark,Criminal Damage,Other Criminal Damage,0,2013,Apr,No
E01000385,Bexley,Theft and Handling,Theft/Taking Of Motor Vehicle,1,2015,Dec,Yes
E01000716,Bromley,Violence Against the Person,Wounding/GBH,0,2013,Sep,No
E01000824,Bromley,Theft and Handling,Other Theft,0,2016,Feb,No
E01003120,Lambeth,Drugs,Drug Trafficking,0,2015,Mar,No
E01002057,Haringey,Violence Against the Person,Assault with Injury,0,2015,Nov,No
E01003443,Merton,Theft and Handling,Motor Vehicle Interference & Tampering,1,2016,Mar,Yes
E01000498,Brent,Other Notifiable Offences,Other Notifiable,0,2015,Mar,No
E01003396,Merton,Theft and Handling,Theft/Taking of Pedal Cycle,0,2016,Jan,No
E01001697,Greenwich,Violence Against the Person,Wounding/GBH,0,2014,Feb,No
E01032764,Tower Hamlets,Violence Against the Person,Offensive Weapon,0,2015,Jun,No
E01000832,Bromley,Drugs,Possession Of Drugs,0,2015,Mar,No
E01004617,Wandsworth,Violence Against the Person,Harassment,3,2014,Dec,Yes
E01001309,Ealing,Sexual Offences,Other Sexual,0,2013,Apr,No
E01002053,Haringey,Other Notifiable Offences,Other Notifiable,0,2014,Sep,No
E01002869,Kensington and Chelsea,Theft and Handling,Theft From Motor Vehicle,0,2016,Feb,No
E01003757,Redbridge,Criminal Damage,Criminal Damage To Dwelling,0,2013,Jul,No
E01000733,Bromley,Other Notifiable Offences,Other Notifiable,1,2015,Aug,Yes
E01004241,Tower Hamlets,Violence Against the Person,Offensive Weapon,0,2016,Sep,No
E01000283,Barnet,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2015,Mar,No
E01004086,Sutton,Theft and Handling,Other Theft Person,0,2016,Feb,No
E01000039,Barking and Dagenham,Violence Against the Person,Offensive Weapon,0,2013,Dec,No
E01001709,Greenwich,Robbery,Business Property,0,2016,Jun,No
E01001824,Hackney,Violence Against the Person,Common Assault,0,2015,Aug,No
E01000553,Brent,Violence Against the Person,Wounding/GBH,1,2016,May,Yes
E01032584,Southwark,Violence Against the Person,Common Assault,1,2015,Mar,Yes
E01004647,Westminster,Theft and Handling,Theft/Taking of Pedal Cycle,0,2013,Oct,No
E01033490,Islington,Violence Against the Person,Wounding/GBH,0,2014,May,No
E01003861,Richmond upon Thames,Violence Against the Person,Harassment,2,2014,Jul,Yes
E01001992,Haringey,Violence Against the Person,Other violence,0,2015,Mar,No
E01003760,Redbridge,Theft and Handling,Theft From Motor Vehicle,0,2013,Aug,No
E01002291,Havering,Other Notifiable Offences,Other Notifiable,0,2013,Jul,No
E01001873,Hammersmith and Fulham,Violence Against the Person,Other violence,3,2016,Sep,Yes
E01001035,Croydon,Criminal Damage,Criminal Damage To Motor Vehicle,0,2016,Aug,No
E01002608,Hounslow,Violence Against the Person,Offensive Weapon,0,2016,Jul,No
E01004743,Westminster,Other Notifiable Offences,Going Equipped,0,2016,Feb,No
E01004496,Wandsworth,Robbery,Business Property,0,2013,Mar,No
E01000888,Camden,Theft and Handling,Theft/Taking of Pedal Cycle,0,2014,Jul,No
E01004611,Wandsworth,Theft and Handling,Theft From Motor Vehicle,0,2016,Jun,No
E01032562,Bromley,Violence Against the Person,Assault with Injury,1,2015,Jun,Yes
E01000410,Bexley,Theft and Handling,Theft From Shops,2,2016,Dec,Yes
E01001452,Enfield,Theft and Handling,Other Theft Person,0,2016,Dec,No
E01001885,Hammersmith and Fulham,Violence Against the Person,Common Assault,0,2015,Dec,No
E01001395,Enfield,Theft and Handling,Other Theft,0,2014,Jul,No
E01002243,Havering,Violence Against the Person,Other violence,0,2014,Jan,No
E01003543,Newham,Criminal Damage,Criminal Damage To Dwelling,1,2015,Oct,Yes
E01033135,Wandsworth,Violence Against the Person,Harassment,0,2014,Jan,No
E01000508,Brent,Theft and Handling,Other Theft Person,0,2013,Nov,No
E01002509,Hillingdon,Theft and Handling,Other Theft Person,0,2016,Oct,No
E01004445,Waltham Forest,Violence Against the Person,Murder,0,2013,Mar,No
E01004667,Westminster,Theft and Handling,Other Theft,2,2015,Nov,Yes
E01001294,Ealing,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2014,Dec,No
E01003889,Richmond upon Thames,Criminal Damage,Other Criminal Damage,0,2013,Aug,No
E01002378,Havering,Criminal Damage,Other Criminal Damage,0,2015,Mar,No
E01003016,Lambeth,Violence Against the Person,Common Assault,0,2016,Jun,No
E01004654,Westminster,Criminal Damage,Criminal Damage To Dwelling,2,2013,Apr,Yes
E01001892,Hammersmith and Fulham,Violence Against the Person,Other violence,0,2013,Dec,No
E01001757,Hackney,Drugs,Drug Trafficking,0,2014,Aug,No
E01033153,Waltham Forest,Drugs,Drug Trafficking,0,2013,Jul,No
E01001598,Greenwich,Criminal Damage,Criminal Damage To Motor Vehicle,2,2015,Jan,Yes
E01004414,Waltham Forest,Violence Against the Person,Wounding/GBH,0,2015,Sep,No
E01001579,Greenwich,Violence Against the Person,Other violence,0,2016,Nov,No
E01032741,Havering,Theft and Handling,Theft From Motor Vehicle,0,2015,Aug,No
E01002233,Harrow,Robbery,Personal Property,0,2015,Oct,No
E01000157,Barnet,Other Notifiable Offences,Other Notifiable,0,2016,Mar,No
E01003075,Lambeth,Theft and Handling,Motor Vehicle Interference & Tampering,0,2014,Sep,No
E01003253,Lewisham,Other Notifiable Offences,Going Equipped,0,2015,Apr,No
E01003787,Redbridge,Theft and Handling,Theft/Taking of Pedal Cycle,0,2014,Sep,No
E01002302,Havering,Robbery,Personal Property,1,2016,Jan,Yes
E01000700,Bromley,Criminal Damage,Criminal Damage To Motor Vehicle,0,2016,Nov,No
E01000246,Barnet,Robbery,Personal Property,0,2013,Apr,No
E01000964,Camden,Robbery,Business Property,0,2016,Nov,No
E01003578,Newham,Burglary,Burglary in Other Buildings,0,2015,Mar,No
E01001028,Croydon,Burglary,Burglary in a Dwelling,1,2013,Jan,Yes
E01000811,Bromley,Criminal Damage,Criminal Damage To Other Building,0,2015,Nov,No
E01004447,Waltham Forest,Violence Against the Person,Harassment,1,2015,Feb,Yes
E01000645,Bromley,Theft and Handling,Theft From Motor Vehicle,0,2013,Sep,No
E01004621,Wandsworth,Burglary,Burglary in a Dwelling,0,2015,Jul,No
E01002955,Kingston upon Thames,Robbery,Personal Property,0,2015,Oct,No
E01003956,Southwark,Violence Against the Person,Common Assault,0,2013,Aug,No
E01001959,Hammersmith and Fulham,Violence Against the Person,Common Assault,1,2013,Jul,Yes
E01000510,Brent,Robbery,Business Property,0,2013,Nov,No
E01001949,Hammersmith and Fulham,Theft and Handling,Handling Stolen Goods,0,2016,Feb,No
E01002776,Islington,Violence Against the Person,Common Assault,0,2013,Mar,No
E01002921,Kingston upon Thames,Theft and Handling,Theft From Motor Vehicle,0,2014,Aug,No
E01000778,Bromley,Violence Against the Person,Offensive Weapon,0,2013,Sep,No
E01000624,Brent,Theft and Handling,Theft/Taking of Pedal Cycle,0,2013,Mar,No
E01004387,Waltham Forest,Theft and Handling,Motor Vehicle Interference & Tampering,1,2015,Apr,Yes
E01003396,Merton,Violence Against the Person,Other violence,0,2015,Nov,No
E01000945,Camden,Sexual Offences,Other Sexual,0,2013,Feb,No
E01004207,Tower Hamlets,Robbery,Business Property,0,2014,Dec,No
E01001502,Enfield,Violence Against the Person,Common Assault,0,2015,Apr,No
E01002434,Hillingdon,Theft and Handling,Theft/Taking Of Motor Vehicle,1,2016,Mar,Yes
E01001543,Enfield,Theft and Handling,Theft From Shops,0,2016,Feb,No
E01000428,Bexley,Sexual Offences,Other Sexual,0,2015,Apr,No
E01001253,Ealing,Theft and Handling,Theft From Motor Vehicle,0,2013,May,No
E01004738,Westminster,Violence Against the Person,Wounding/GBH,0,2013,Aug,No
E01003870,Richmond upon Thames,Violence Against the Person,Other violence,0,2016,Apr,No
E01001105,Croydon,Criminal Damage,Criminal Damage To Motor Vehicle,0,2016,Sep,No
E01000377,Bexley,Theft and Handling,Theft/Taking of Pedal Cycle,0,2014,Oct,No
E01003083,Lambeth,Drugs,Other Drugs,0,2013,Dec,No
E01000619,Brent,Violence Against the Person,Common Assault,0,2014,Aug,No
E01003493,Newham,Theft and Handling,Theft From Shops,1,2015,Feb,Yes
E01033099,Wandsworth,Violence Against the Person,Common Assault,1,2013,Mar,Yes
E01003789,Redbridge,Violence Against the Person,Other violence,0,2014,Dec,No
E01000544,Brent,Burglary,Burglary in Other Buildings,0,2013,May,No
E01003459,Merton,Violence Against the Person,Harassment,2,2013,Feb,Yes
E01033743,Greenwich,Robbery,Personal Property,0,2013,Apr,No
E01003497,Newham,Criminal Damage,Criminal Damage To Motor Vehicle,1,2015,Jan,Yes
E01001662,Greenwich,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2014,Sep,No
